appliesTo,key,editorKind,sourceKind,quality,description
Techno,PlacementPreview,Boolean,Phobos,community-reference-inferred-phobos-20260603,推断型字段：PlacementPreview / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。通常按 yes/no 布尔值理解。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PlacementPreview.Translucency,Text,Phobos,community-reference-inferred-phobos-20260603,推断型字段：PlacementPreview.Translucency / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PlayerAttackMoveTargetingDelay,Integer,Phobos,community-reference-inferred-phobos-20260603,推断型字段：PlayerAttackMoveTargetingDelay / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于移动、寻路、部署或运动限制，并可能涉及AI 行为、目标选择或威胁评估。通常按整数参数理解。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PlayerAutoCrush,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PlayerAutoCrush / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于移动、寻路、部署或运动限制。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PlayerGuardAreaTargetingDelay,Integer,Phobos,community-reference-inferred-phobos-20260603,推断型字段：PlayerGuardAreaTargetingDelay / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于AI 行为、目标选择或威胁评估，并可能涉及数值阈值、间隔、次数或概率参数。通常按整数参数理解。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PlayerJoined,Reference,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PlayerJoined / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。通常引用另一类 INI 对象或资源 ID。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PlayerLeft,Reference,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PlayerLeft / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。通常引用另一类 INI 对象或资源 ID。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PlayerNormalTargetingDelay,Integer,Phobos,community-reference-inferred-phobos-20260603,推断型字段：PlayerNormalTargetingDelay / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于AI 行为、目标选择或威胁评估，并可能涉及数值阈值、间隔、次数或概率参数。通常按整数参数理解。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PlayerReturnFire,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PlayerReturnFire / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于武器、开火或投射表现，并可能涉及移动、寻路、部署或运动限制。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,Players,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：Players / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PlayerScatter,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PlayerScatter / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PoseDir,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PoseDir / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PositionPerturbutationCoefficient,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PositionPerturbutationCoefficient / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于超级武器或特殊效果逻辑。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PowersUpToLevel,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PowersUpToLevel / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于建造条件、阵营可用性或生产经济，并可能涉及移动、寻路、部署或运动限制。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PowerUpNLocYY,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PowerUpNLocYY / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于部署、运输、乘员或形态切换，并可能涉及数值阈值、间隔、次数或概率参数。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PParatrooper,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PParatrooper / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于部署、运输、乘员或形态切换，并可能涉及武器、开火或投射表现。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,Prefix,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：Prefix / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于对象行为、显示或引擎内部规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PrerequisiteBarracks,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PrerequisiteBarracks / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于建造条件、阵营可用性或生产经济，并可能涉及列表型条件、允许/禁止关系或筛选规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PrerequisiteFactory,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PrerequisiteFactory / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于建造条件、阵营可用性或生产经济，并可能涉及列表型条件、允许/禁止关系或筛选规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PrerequisiteOverride,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PrerequisiteOverride / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于建造条件、阵营可用性或生产经济，并可能涉及列表型条件、允许/禁止关系或筛选规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PrerequisitePower,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PrerequisitePower / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于建造条件、阵营可用性或生产经济，并可能涉及列表型条件、允许/禁止关系或筛选规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PrerequisiteProc,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PrerequisiteProc / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于建造条件、阵营可用性或生产经济，并可能涉及列表型条件、允许/禁止关系或筛选规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PrerequisiteRadar,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PrerequisiteRadar / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于建造条件、阵营可用性或生产经济，并可能涉及侦察、雷达、隐形或伪装。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PrerequisiteTech,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PrerequisiteTech / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于建造条件、阵营可用性或生产经济，并可能涉及列表型条件、允许/禁止关系或筛选规则。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PreventAutoDeploy,Text,Yuri,community-reference-inferred-yuri-20260603,推断型字段：PreventAutoDeploy / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于部署、运输、乘员或形态切换。取值格式仍按原 INI 资料或项目内实际用法确认。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PriorityDeployFiltering,Boolean,Phobos,community-reference-inferred-phobos-20260603,推断型字段：PriorityDeployFiltering / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于部署、运输、乘员或形态切换。通常按 yes/no 布尔值理解。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
Techno,PrioritySelectionFiltering,Boolean,Phobos,community-reference-inferred-phobos-20260603,推断型字段：PrioritySelectionFiltering / Techno 暂未完成官方逐条核验；根据字段名、所属 TechnoType 对象 上下文和既有社区资料线索，它可能用于超级武器或特殊效果逻辑。通常按 yes/no 布尔值理解。该说明仅作为 BuiltIn 宽松兜底，不能替代 ModEnc、Ares 或 Phobos 官方字段页。
